"Feature" "Gain" "Cover" "Frequency"
"3191" "`000001.SS_CL=F_rsi14_ratio`" 0 0 0.001
"3192" "TNX_GSPTSE_rsi14_ratio" 0 0 0
"3193" "`FVX_SB=F_price_ratio`" 0 0 0
"3194" "`CC=F_RB=F_price_ratio`" 0 0 0
"3195" "XLB_VIX_rsi14_ratio" 0 0 0
"3196" "N100_IRX_price_ratio" 0 0 0
"3197" "XLK_XHB_price_ratio" 0 0 0
"3198" "AORD_TLT_rsi14_ratio" 0 0 0
"3199" "FVX_SHY_rsi14_ratio" 0 0 0
"3200" "IXIC_IRX_rsi14_ratio" 0 0 0.001
"3201" "XAX_VIX_price_ratio" 0 0 0
"3202" "`KC=F_FTSE_rsi14_ratio`" 0 0 0.001
"3203" "MXX_N225_price_ratio" 0 0 0
"3204" "JKSE_NZ50_price_ratio" 0 0 0
"3205" "GSPC_KS11_rsi14_ratio" 0 0 0
"3206" "FCHI_JKSE_price_ratio" 0 0 0
"3207" "`MXX_HG=F_rsi14_ratio`" 0 0 0
"3208" "BFX_TYX_rsi14_ratio" 0 0 0.001
"3209" "`XLV_SB=F_price_ratio`" 0 0 0
"3210" "KLSE_GSPTSE_rsi14_ratio" 0 0 0
"3211" "XAX_IEF_rsi14_ratio" 0 0 0
"3212" "`JKSE_SI=F_price_ratio`" 0 0 0
"3213" "MXX_STI_price_ratio" 0 0 0
"3214" "`KS11_ZM=F_price_ratio`" 0 0 0
"3215" "GDAXI_N225_price_ratio" 0 0 0
"3216" "`000001.SS_ZL=F_rsi14_ratio`" 0 0 0
"3217" "RUT_XLP_rsi14_ratio" 0 0 0
"3218" "RUT_IRX_rsi14_ratio" 0 0 0
"3219" "`HO=F_XHB_rsi14_ratio`" 0 0 0
"3220" "NYA_AORD_price_ratio" 0 0 0
"3221" "`TYX_OJ=F_rsi14_ratio`" 0 0 0
"3222" "N100_TLT_rsi14_ratio" 0 0 0
"3223" "`FCHI_ZL=F_price_ratio`" 0 0 0
"3224" "`N100_GF=F_rsi14_ratio`" 0 0 0
"3225" "`GSPC_GF=F_price_ratio`" 0 0 0
"3226" "`000001.SS_GC=F_rsi14_ratio`" 0 0 0
"3227" "`SI=F_SHY_price_ratio`" 0 0 0
"3228" "`AORD_LE=F_rsi14_ratio`" 0 0 0
"3229" "`FCHI_GC=F_rsi14_ratio`" 0 0 0.001
"3230" "BVSP_FVX_price_ratio" 0 0 0
"3231" "`JKSE_OJ=F_rsi14_ratio`" 0 0 0
"3232" "`XLE_CL=F_price_ratio`" 0 0 0
"3233" "GSPTSE_000001.SS_rsi14_ratio" 0 0 0
"3234" "MERV_IEF_rsi14_ratio" 0 0 0
"3235" "`KS11_KE=F_price_ratio`" 0 0 0
"3236" "`CC=F_HE=F_rsi14_ratio`" 0 0 0.001
"3237" "`ZS=F_XHB_price_ratio`" 0 0 0
"3238" "N100_HSI_price_ratio" 0 0 0
"3239" "IXIC_JKSE_price_ratio" 0 0 0
"3240" "`HSI_OJ=F_rsi14_ratio`" 0 0 0
"3241" "`CT=F_TLT_rsi14_ratio`" 0 0 0
"3242" "XLI_VIX_rsi14_ratio" 0 0 0
"3243" "XLY_BVSP_price_ratio" 0 0 0
"3244" "`RUT_KC=F_rsi14_ratio`" 0 0 0
"3245" "`BVSP_LE=F_price_ratio`" 0 0 0
"3246" "SHY_NZ50_price_ratio" 0 0 0
"3247" "GDAXI_AXJO_rsi14_ratio" 0 0 0
"3248" "`GDAXI_RB=F_rsi14_ratio`" 0 0 0
"3249" "NYA_GDAXI_rsi14_ratio" 0 0 0
"3250" "`VIX_SB=F_price_ratio`" 0 0 0
"3251" "`STI_LE=F_price_ratio`" 0 0 0
"3252" "`XLK_LE=F_rsi14_ratio`" 0 0 0
"3253" "`TWII_ZL=F_rsi14_ratio`" 0 0 0
"3254" "VIX_XHB_price_ratio" 0 0 0
"3255" "XLK_KS11_price_ratio" 0 0 0
"3256" "`CT=F_MERV_price_ratio`" 0 0 0
"3257" "BFX_BVSP_price_ratio" 0 0 0
"3258" "`FCHI_GF=F_rsi14_ratio`" 0 0 0
"3259" "DJI_VIX_rsi14_ratio" 0 0 0
"3260" "XLP_FTSE_price_ratio" 0 0 0
"3261" "`HSI_KC=F_price_ratio`" 0 0 0
"3262" "`CC=F_ZO=F_rsi14_ratio`" 0 0 0
"3263" "`DJI_ZS=F_price_ratio`" 0 0 0
"3264" "XLV_N100_price_ratio" 0 0 0
"3265" "`N225_HO=F_rsi14_ratio`" 0 0 0
"3266" "`AORD_ZO=F_rsi14_ratio`" 0 0 0
"3267" "N225_JKSE_price_ratio" 0 0 0
"3268" "`BSESN_CC=F_price_ratio`" 0 0 0
"3269" "FTSE_JKSE_price_ratio" 0 0 0
"3270" "GSPC_HSI_price_ratio" 0 0 0
"3271" "`AXJO_CT=F_rsi14_ratio`" 0 0 0
"3272" "`GC=F_KE=F_price_ratio`" 0 0 0
"3273" "`XLE_LE=F_rsi14_ratio`" 0 0 0
"3274" "`ZC=F_CL=F_rsi14_ratio`" 0 0 0.001
"3275" "`KLSE_ZM=F_price_ratio`" 0 0 0
"3276" "`ZR=F_XHB_rsi14_ratio`" 0 0 0
"3277" "`AXJO_KE=F_rsi14_ratio`" 0 0 0
"3278" "day_of_week5" 0 0 0
"3279" "`XLU_ZL=F_rsi14_ratio`" 0 0 0
"3280" "XLI_FVX_rsi14_ratio" 0 0 0
"3281" "`AORD_CC=F_rsi14_ratio`" 0 0 0
"3282" "XLE_TLT_rsi14_ratio" 0 0 0
"3283" "BVSP_KS11_rsi14_ratio" 0 0 0.001
"3284" "IXIC_IEF_rsi14_ratio" 0 0 0
"3285" "VIX_TYX_price_ratio" 0 0 0
"3286" "XAX_IRX_price_ratio" 0 0 0
"3287" "`CT=F_HO=F_price_ratio`" 0 0 0
"3288" "`DJI_OJ=F_rsi14_ratio`" 0 0 0
"3289" "IXIC_MERV_price_ratio" 0 0 0
"3290" "FVX_FTSE_rsi14_ratio" 0 0 0
"3291" "`XLU_KE=F_price_ratio`" 0 0 0
"3292" "STI_FVX_price_ratio" 0 0 0
"3293" "TYX_XHB_rsi14_ratio" 0 0 0
"3294" "`GC=F_NZ50_rsi14_ratio`" 0 0 0
"3295" "VIX_IEF_rsi14_ratio" 0 0 0
"3296" "GSPC_IRX_rsi14_ratio" 0 0 0
"3297" "`TYX_GC=F_rsi14_ratio`" 0 0 0
"3298" "`DJI_ZM=F_price_ratio`" 0 0 0
"3299" "TYX_TLT_rsi14_ratio" 0 0 0
"3300" "`BFX_NG=F_rsi14_ratio`" 0 0 0
"3301" "XLB_SHY_rsi14_ratio" 0 0 0
"3302" "HSI_TYX_rsi14_ratio" 0 0 0
"3303" "N100_VIX_price_ratio" 0 0 0
"3304" "`TNX_HE=F_price_ratio`" 0 0 0
"3305" "XLK_TLT_price_ratio" 0 0 0
"3306" "`BFX_CL=F_rsi14_ratio`" 0 0 0
"3307" "`TYX_SI=F_rsi14_ratio`" 0 0 0
"3308" "`HG=F_SI=F_price_ratio`" 0 0 0
"3309" "`KE=F_LE=F_rsi14_ratio`" 0 0 0
"3310" "`GC=F_XHB_rsi14_ratio`" 0 0 0
"3311" "`KLSE_ZS=F_rsi14_ratio`" 0 0 0
"3312" "TLT_IEF_price_ratio" 0 0 0
"3313" "AORD_IEF_price_ratio" 0 0 0
"3314" "`ZO=F_NZ50_price_ratio`" 0 0 0
"3315" "XLV_IRX_rsi14_ratio" 0 0 0
"3316" "`XLB_ZO=F_rsi14_ratio`" 0 0 0
"3317" "FCHI_MERV_price_ratio" 0 0 0
"3318" "`XLB_CT=F_price_ratio`" 0 0 0
"3319" "GDAXI_VIX_rsi14_ratio" 0 0 0
"3320" "`FCHI_NG=F_rsi14_ratio`" 0 0 0
"3321" "`CT=F_KLSE_rsi14_ratio`" 0 0 0
"3322" "FTSE_TLT_rsi14_ratio" 0 0 0
"3323" "`CL=F_SHY_rsi14_ratio`" 0 0 0
"3324" "NYA_IEF_rsi14_ratio" 0 0 0
"3325" "`AXJO_ZM=F_rsi14_ratio`" 0 0 0
"3326" "`N225_KE=F_rsi14_ratio`" 0 0 0
"3327" "GDAXI_XHB_rsi14_ratio" 0 0 0
"3328" "`ZS=F_IEF_rsi14_ratio`" 0 0 0
"3329" "`KLSE_SB=F_rsi14_ratio`" 0 0 0
"3330" "XLU_JKSE_price_ratio" 0 0 0
"3331" "`XLE_SB=F_rsi14_ratio`" 0 0 0
"3332" "`FVX_KE=F_rsi14_ratio`" 0 0 0
"3333" "`XLI_NG=F_rsi14_ratio`" 0 0 0.001
"3334" "`CC=F_KLSE_price_ratio`" 0 0 0
"3335" "GSPTSE_TLT_price_ratio" 0 0 0
"3336" "`XLI_CL=F_rsi14_ratio`" 0 0 0
"3337" "`ZO=F_XHB_price_ratio`" 0 0 0
"3338" "`DJI_ZC=F_rsi14_ratio`" 0 0 0
"3339" "XLY_TWII_price_ratio" 0 0 0
"3340" "`HSI_SI=F_rsi14_ratio`" 0 0 0
"3341" "RUT_TWII_rsi14_ratio" 0 0 0
"3342" "`TWII_SI=F_rsi14_ratio`" 0 0 0
"3343" "`TYX_RB=F_rsi14_ratio`" 0 0 0
"3344" "`IXIC_GC=F_rsi14_ratio`" 0 0 0
"3345" "`XLE_CT=F_price_ratio`" 0 0 0
"3346" "`LE=F_XHB_price_ratio`" 0 0 0
"3347" "BFX_FVX_price_ratio" 0 0 0
"3348" "`MXX_ZC=F_price_ratio`" 0 0 0
"3349" "XLF_TNX_rsi14_ratio" 0 0 0
"3350" "`BSESN_NG=F_rsi14_ratio`" 0 0 0
"3351" "`IXIC_SB=F_rsi14_ratio`" 0 0 0
"3352" "`FTSE_HE=F_price_ratio`" 0 0 0
"3353" "`MERV_ZO=F_price_ratio`" 0 0 0
"3354" "`XLI_RB=F_price_ratio`" 0 0 0
"3355" "`MERV_ZC=F_price_ratio`" 0 0 0
"3356" "`MERV_ZM=F_price_ratio`" 0 0 0
"3357" "`000001.SS_ZL=F_price_ratio`" 0 0 0
"3358" "`AXJO_ZL=F_rsi14_ratio`" 0 0 0
"3359" "`KC=F_IRX_price_ratio`" 0 0 0
"3360" "XLY_TYX_price_ratio" 0 0 0
"3361" "`XLF_CT=F_price_ratio`" 0 0 0
"3362" "`TNX_SI=F_rsi14_ratio`" 0 0 0
"3363" "`000001.SS_SB=F_price_ratio`" 0 0 0
"3364" "`AORD_NG=F_price_ratio`" 0 0 0
"3365" "`GSPC_ZM=F_rsi14_ratio`" 0 0 0
"3366" "`IXIC_HE=F_rsi14_ratio`" 0 0 0
"3367" "`KC=F_SB=F_price_ratio`" 0 0 0
"3368" "GSPTSE_FTSE_price_ratio" 0 0 0
"3369" "irx_tnx" 0 0 0
"3370" "XLV_KLSE_price_ratio" 0 0 0
"3371" "`XLF_KE=F_price_ratio`" 0 0 0
"3372" "`DJI_CT=F_rsi14_ratio`" 0 0 0
"3373" "`XLU_KE=F_rsi14_ratio`" 0 0 0
"3374" "`GSPC_KC=F_rsi14_ratio`" 0 0 0
"3375" "XLI_TNX_rsi14_ratio" 0 0 0
"3376" "`ZL=F_NZ50_rsi14_ratio`" 0 0 0
"3377" "`BSESN_CC=F_rsi14_ratio`" 0 0 0
"3378" "`STI_NG=F_price_ratio`" 0 0 0
"3379" "GSPC_JKSE_rsi14_ratio" 0 0 0
"3380" "`KS11_ZS=F_price_ratio`" 0 0 0
"3381" "VIX_KS11_rsi14_ratio" 0 0 0
"3382" "GDAXI_HSI_price_ratio" 0 0 0
"3383" "`FCHI_KC=F_price_ratio`" 0 0 0
"3384" "`CC=F_ZS=F_rsi14_ratio`" 0 0 0
"3385" "`XLB_HE=F_rsi14_ratio`" 0 0 0
"3386" "`JKSE_HG=F_price_ratio`" 0 0 0
"3387" "KE.F_smacross" 0 0 0
"3388" "`KS11_HE=F_price_ratio`" 0 0 0
"3389" "`XLF_SB=F_price_ratio`" 0 0 0
"3390" "`GSPTSE_ZC=F_rsi14_ratio`" 0 0 0
"3391" "VIX_IEF_price_ratio" 0 0 0
"3392" "`STI_GF=F_price_ratio`" 0 0 0
"3393" "N100_000001.SS_rsi14_ratio" 0 0 0.001
"3394" "`000001.SS_LE=F_price_ratio`" 0 0 0
"3395" "`XLI_ZR=F_rsi14_ratio`" 0 0 0
"3396" "TNX_N225_price_ratio" 0 0 0
"3397" "`XLI_HG=F_rsi14_ratio`" 0 0 0
"3398" "VIX_TNX_price_ratio" 0 0 0
"3399" "`ZR=F_KC=F_price_ratio`" 0 0 0
"3400" "N100_STI_rsi14_ratio" 0 0 0
"3401" "`VIX_CL=F_rsi14_ratio`" 0 0 0
"3402" "`BSESN_OJ=F_price_ratio`" 0 0 0
"3403" "`SB=F_TLT_price_ratio`" 0 0 0
"3404" "NYA_TYX_price_ratio" 0 0 0
"3405" "BSESN_TYX_rsi14_ratio" 0 0 0
"3406" "`XLY_CT=F_rsi14_ratio`" 0 0 0
"3407" "KS11_TLT_rsi14_ratio" 0 0 0
"3408" "`LE=F_XHB_rsi14_ratio`" 0 0 0
"3409" "`FCHI_ZO=F_price_ratio`" 0 0 0
"3410" "XAX_N100_rsi14_ratio" 0 0 0
"3411" "`CL=F_NZ50_rsi14_ratio`" 0 0 0
"3412" "XAX_FCHI_price_ratio" 0 0 0
"3413" "FCHI_IEF_rsi14_ratio" 0 0 0
"3414" "`NYA_LE=F_price_ratio`" 0 0 0
"3415" "`SB=F_HO=F_price_ratio`" 0 0 0
"3416" "`XAX_ZR=F_price_ratio`" 0 0 0
"3417" "XLP_XLY_price_ratio" 0 0 0
"3418" "GSPC_IRX_price_ratio" 0 0 0
"3419" "VIX_TNX_rsi14_ratio" 0 0 0
"3420" "`XLI_KC=F_price_ratio`" 0 0 0
"3421" "XLE_HSI_rsi14_ratio" 0 0 0
"3422" "XLV_VIX_rsi14_ratio" 0 0 0
"3423" "NYA_BFX_price_ratio" 0 0 0
"3424" "IXIC_FVX_rsi14_ratio" 0 0 0
"3425" "FTSE_000001.SS_rsi14_ratio" 0 0 0
"3426" "`GSPC_KC=F_price_ratio`" 0 0 0
"3427" "`TYX_ZM=F_price_ratio`" 0 0 0
"3428" "BVSP_IEF_rsi14_ratio" 0 0 0
"3429" "`KC=F_ZM=F_price_ratio`" 0 0 0
"3430" "XLU_FTSE_rsi14_ratio" 0 0 0.001
"3431" "FVX_KS11_price_ratio" 0 0 0
"3432" "`N100_HO=F_rsi14_ratio`" 0 0 0
"3433" "`XLB_CC=F_price_ratio`" 0 0 0
"3434" "XLI_N100_rsi14_ratio" 0 0 0
"3435" "`CT=F_CL=F_price_ratio`" 0 0 0
"3436" "RUT_BVSP_price_ratio" 0 0 0
"3437" "`ZO=F_IEF_price_ratio`" 0 0 0
"3438" "`XLY_KE=F_rsi14_ratio`" 0 0 0
"3439" "`GSPC_CL=F_rsi14_ratio`" 0 0 0
"3440" "`AXJO_RB=F_rsi14_ratio`" 0 0 0
"3441" "IXIC_N225_rsi14_ratio" 0 0 0
"3442" "`XLE_HE=F_rsi14_ratio`" 0 0 0
"3443" "`GDAXI_ZR=F_rsi14_ratio`" 0 0 0
"3444" "`XLI_CC=F_rsi14_ratio`" 0 0 0
"3445" "IXIC_TLT_rsi14_ratio" 0 0 0
"3446" "XAX_HSI_price_ratio" 0 0 0
"3447" "`IXIC_ZO=F_rsi14_ratio`" 0 0 0
"3448" "`FCHI_HE=F_price_ratio`" 0 0 0
"3449" "`ZL=F_HG=F_rsi14_ratio`" 0 0 0
"3450" "KLSE_SHY_rsi14_ratio" 0 0 0
"3451" "`MXX_CT=F_price_ratio`" 0 0 0
"3452" "XLY_BVSP_rsi14_ratio" 0 0 0.001
"3453" "`JKSE_ZL=F_rsi14_ratio`" 0 0 0
"3454" "XLK_FVX_price_ratio" 0 0 0
"3455" "`ZO=F_OJ=F_price_ratio`" 0 0 0
"3456" "`OJ=F_SHY_price_ratio`" 0 0 0
"3457" "`000001.SS_XHB_rsi14_ratio`" 0 0 0
"3458" "`BVSP_ZO=F_rsi14_ratio`" 0 0 0
"3459" "NYA_IRX_rsi14_ratio" 0 0 0
"3460" "`TNX_ZC=F_price_ratio`" 0 0 0
"3461" "`GF=F_IEF_rsi14_ratio`" 0 0 0
"3462" "`XAX_GC=F_rsi14_ratio`" 0 0 0
"3463" "`XLP_ZC=F_rsi14_ratio`" 0 0 0
"3464" "`KC=F_HO=F_price_ratio`" 0 0 0
"3465" "HSI_SHY_rsi14_ratio" 0 0 0
"3466" "GDAXI_BVSP_price_ratio" 0 0 0
"3467" "IXIC_HSI_rsi14_ratio" 0 0 0
"3468" "`GSPC_GC=F_rsi14_ratio`" 0 0 0
"3469" "XLE_TNX_rsi14_ratio" 0 0 0
"3470" "AXJO_STI_price_ratio" 0 0 0
"3471" "TYX_GSPTSE_rsi14_ratio" 0 0 0
"3472" "NYA_HSI_rsi14_ratio" 0 0 0
"3473" "BVSP_TLT_price_ratio" 0 0 0
"3474" "`HSI_CT=F_rsi14_ratio`" 0 0 0
"3475" "`KS11_RB=F_rsi14_ratio`" 0 0 0
"3476" "`GDAXI_ZO=F_rsi14_ratio`" 0 0 0
"3477" "`GC=F_TLT_price_ratio`" 0 0 0
"3478" "`GDAXI_ZL=F_rsi14_ratio`" 0 0 0
"3479" "`RUT_HO=F_rsi14_ratio`" 0 0 0.001
"3480" "MXX_TLT_price_ratio" 0 0 0
"3481" "GDAXI_FTSE_price_ratio" 0 0 0
"3482" "`ZR=F_GC=F_price_ratio`" 0 0 0
"3483" "XLB_HSI_rsi14_ratio" 0 0 0
"3484" "`ZR=F_LE=F_rsi14_ratio`" 0 0 0.001
"3485" "`OJ=F_NZ50_price_ratio`" 0 0 0
"3486" "`GC=F_KE=F_rsi14_ratio`" 0 0 0
"3487" "AORD_GDAXI_rsi14_ratio" 0 0 0
"3488" "`AXJO_CC=F_rsi14_ratio`" 0 0 0
"3489" "`GDAXI_CL=F_rsi14_ratio`" 0 0 0
"3490" "XLK_BFX_rsi14_ratio" 0 0 0
"3491" "`RUT_ZS=F_rsi14_ratio`" 0 0 0
"3492" "BSESN_SHY_price_ratio" 0 0 0
"3493" "`XLY_ZC=F_price_ratio`" 0 0 0
"3494" "`TWII_HG=F_price_ratio`" 0 0 0
"3495" "N100_KLSE_price_ratio" 0 0 0
"3496" "`GC=F_LE=F_price_ratio`" 0 0 0
"3497" "`FVX_GC=F_price_ratio`" 0 0 0
"3498" "`ZM=F_IEF_rsi14_ratio`" 0 0 0
"3499" "`KLSE_NG=F_price_ratio`" 0 0 0
"3500" "`XLV_ZC=F_rsi14_ratio`" 0 0 0
"3501" "`NG=F_LE=F_price_ratio`" 0 0 0
"3502" "`GSPTSE_RB=F_rsi14_ratio`" 0 0 0
"3503" "RUT_IEF_rsi14_ratio" 0 0 0
"3504" "`FCHI_GC=F_price_ratio`" 0 0 0
"3505" "`AXJO_SI=F_rsi14_ratio`" 0 0 0
"3506" "`TNX_CL=F_rsi14_ratio`" 0 0 0
"3507" "RUT_FTSE_price_ratio" 0 0 0
"3508" "`CT=F_IRX_price_ratio`" 0 0 0
"3509" "`XLP_GC=F_price_ratio`" 0 0 0
"3510" "DJI_XHB_price_ratio" 0 0 0
"3511" "GSPC_IXIC_price_ratio" 0 0 0
"3512" "HSI_FVX_price_ratio" 0 0 0
"3513" "`AXJO_ZC=F_price_ratio`" 0 0 0
"3514" "BFX_TNX_rsi14_ratio" 0 0 0
"3515" "GSPC_XHB_price_ratio" 0 0 0
"3516" "XAX_FTSE_rsi14_ratio" 0 0 0
"3517" "`HSI_OJ=F_price_ratio`" 0 0 0
"3518" "`TYX_LE=F_price_ratio`" 0 0 0
"3519" "`FCHI_ZC=F_price_ratio`" 0 0 0
"3520" "TWII_IEF_price_ratio" 0 0 0
"3521" "NYA_GDAXI_price_ratio" 0 0 0
"3522" "GDAXI_MXX_price_ratio" 0 0 0
"3523" "AXJO_MERV_rsi14_ratio" 0 0 0
"3524" "`N100_ZS=F_rsi14_ratio`" 0 0 0
"3525" "XAX_XLP_price_ratio" 0 0 0
"3526" "MXX_SHY_rsi14_ratio" 0 0 0
"3527" "month_of_year6" 0 0 0
"3528" "`VIX_ZM=F_price_ratio`" 0 0 0
"3529" "DJI_FTSE_price_ratio" 0 0 0
"3530" "`XLK_CC=F_price_ratio`" 0 0 0
"3531" "`CT=F_GF=F_price_ratio`" 0 0 0
"3532" "IXIC_BVSP_price_ratio" 0 0 0
"3533" "XAX_TLT_price_ratio" 0 0 0
"3534" "MXX_KS11_rsi14_ratio" 0 0 0
"3535" "`N100_GF=F_price_ratio`" 0 0 0
"3536" "`N100_HG=F_price_ratio`" 0 0 0
"3537" "`XLY_OJ=F_price_ratio`" 0 0 0
"3538" "DJI_KS11_price_ratio" 0 0 0
"3539" "GSPC_FCHI_price_ratio" 0 0 0
"3540" "`DJI_GC=F_price_ratio`" 0 0 0
"3541" "N225_SHY_rsi14_ratio" 0 0 0
"3542" "RUT_VIX_rsi14_ratio" 0 0 0
"3543" "`XLP_LE=F_price_ratio`" 0 0 0
"3544" "XAX_TWII_rsi14_ratio" 0 0 0
"3545" "XLF_TLT_rsi14_ratio" 0 0 0
"3546" "`000001.SS_ZC=F_price_ratio`" 0 0 0
"3547" "BVSP_XHB_price_ratio" 0 0 0
"3548" "IRX_SHY_rsi14_ratio" 0 0 0
"3549" "TNX_KS11_price_ratio" 0 0 0
"3550" "XLV_N225_price_ratio" 0 0 0
"3551" "SHY_smacross" 0 0 0
"3552" "`N225_NG=F_price_ratio`" 0 0 0
"3553" "`IRX_OJ=F_price_ratio`" 0 0 0
"3554" "XAX_XHB_price_ratio" 0 0 0
"3555" "BSESN_KLSE_price_ratio" 0 0 0
"3556" "`000001.SS_NZ50_price_ratio`" 0 0 0
"3557" "`AXJO_RB=F_price_ratio`" 0 0 0
"3558" "`XLI_CL=F_price_ratio`" 0 0 0
"3559" "`KS11_ZM=F_rsi14_ratio`" 0 0 0
"3560" "XLP_KLSE_price_ratio" 0 0 0
"3561" "`FVX_ZS=F_rsi14_ratio`" 0 0 0
"3562" "GDAXI_XHB_price_ratio" 0 0 0
"3563" "HSI_TYX_price_ratio" 0 0 0
"3564" "BSESN_N225_price_ratio" 0 0 0
"3565" "`FCHI_SB=F_rsi14_ratio`" 0 0 0
"3566" "GDAXI_TWII_price_ratio" 0 0 0
"3567" "`RUT_OJ=F_price_ratio`" 0 0 0
"3568" "`XLK_ZR=F_price_ratio`" 0 0 0
"3569" "`MERV_NG=F_price_ratio`" 0 0 0
"3570" "`VIX_KE=F_price_ratio`" 0 0 0
"3571" "N100_IRX_rsi14_ratio" 0 0 0
"3572" "`N100_ZR=F_price_ratio`" 0 0 0
"3573" "`BFX_KC=F_price_ratio`" 0 0 0
"3574" "`AORD_KC=F_price_ratio`" 0 0 0
"3575" "XLU_IRX_price_ratio" 0 0 0
"3576" "`AXJO_ZO=F_rsi14_ratio`" 0 0 0
"3577" "`GDAXI_SB=F_rsi14_ratio`" 0 0 0
"3578" "`KC=F_NZ50_price_ratio`" 0 0 0
"3579" "`CC=F_KE=F_rsi14_ratio`" 0 0 0
"3580" "`DJI_ZL=F_price_ratio`" 0 0 0
"3581" "`TWII_GC=F_rsi14_ratio`" 0 0 0
"3582" "XLY_smacross" 0 0 0
"3583" "`XLY_ZS=F_price_ratio`" 0 0 0
"3584" "`ZL=F_IEF_price_ratio`" 0 0 0
"3585" "N100_N225_rsi14_ratio" 0 0 0
"3586" "XLP_KS11_price_ratio" 0 0 0
"3587" "`N100_KC=F_price_ratio`" 0 0 0
"3588" "XLB_AXJO_rsi14_ratio" 0 0 0
"3589" "`XLE_ZL=F_price_ratio`" 0 0 0
"3590" "`HG=F_IEF_price_ratio`" 0 0 0
"3591" "GDAXI_AXJO_price_ratio" 0 0 0
"3592" "`XLI_ZS=F_rsi14_ratio`" 0 0 0
"3593" "XLU_KS11_price_ratio" 0 0 0
"3594" "`BFX_ZM=F_price_ratio`" 0 0 0
"3595" "`BVSP_CL=F_rsi14_ratio`" 0 0 0
"3596" "`STI_CT=F_price_ratio`" 0 0 0
"3597" "`AORD_HO=F_price_ratio`" 0 0 0
"3598" "XLE_NYA_rsi14_ratio" 0 0 0
"3599" "FCHI_KLSE_price_ratio" 0 0 0
"3600" "XLY_FCHI_rsi14_ratio" 0 0 0.001
"3601" "FVX_N225_price_ratio" 0 0 0
"3602" "IXIC_N100_price_ratio" 0 0 0
"3603" "`BVSP_SI=F_price_ratio`" 0 0 0
"3604" "`GSPTSE_RB=F_price_ratio`" 0 0 0
"3605" "FCHI_VIX_price_ratio" 0 0 0
"3606" "N100_TWII_price_ratio" 0 0 0
"3607" "BSESN_KS11_price_ratio" 0 0 0
"3608" "STI_IRX_price_ratio" 0 0 0
"3609" "XLF_FVX_price_ratio" 0 0 0
"3610" "`XLY_CL=F_rsi14_ratio`" 0 0 0
"3611" "`ZR=F_FTSE_rsi14_ratio`" 0 0 0
"3612" "`RB=F_IEF_price_ratio`" 0 0 0
"3613" "XLV_TLT_price_ratio" 0 0 0
"3614" "XLI_TNX_price_ratio" 0 0 0
"3615" "GSPTSE_TWII_rsi14_ratio" 0 0 0
"3616" "`ZC=F_IEF_rsi14_ratio`" 0 0 0
"3617" "`XLI_ZS=F_price_ratio`" 0 0 0
"3618" "`HE=F_IEF_price_ratio`" 0 0 0
"3619" "`XLU_RB=F_price_ratio`" 0 0 0
"3620" "`AXJO_GF=F_rsi14_ratio`" 0 0 0
"3621" "RUT_IXIC_price_ratio" 0 0 0
"3622" "`XLY_RB=F_rsi14_ratio`" 0 0 0
"3623" "GDAXI_NZ50_rsi14_ratio" 0 0 0
"3624" "`RUT_ZO=F_price_ratio`" 0 0 0
"3625" "DJI_HSI_rsi14_ratio" 0 0 0
"3626" "`MERV_CL=F_price_ratio`" 0 0 0
"3627" "MXX_FVX_rsi14_ratio" 0 0 0
"3628" "BFX_TNX_price_ratio" 0 0 0
"3629" "`XLE_ZR=F_price_ratio`" 0 0 0
"3630" "XLY_TLT_rsi14_ratio" 0 0 0
"3631" "`BFX_ZO=F_price_ratio`" 0 0 0
"3632" "TYX_JKSE_rsi14_ratio" 0 0 0
"3633" "XLK_N225_price_ratio" 0 0 0
"3634" "`STI_CC=F_price_ratio`" 0 0 0
"3635" "HSI_KLSE_price_ratio" 0 0 0
"3636" "`HSI_ZL=F_price_ratio`" 0 0 0
"3637" "`XLI_CT=F_price_ratio`" 0 0 0
"3638" "`DJI_CC=F_price_ratio`" 0 0 0
"3639" "RUT_N100_rsi14_ratio" 0 0 0
"3640" "`N225_GC=F_rsi14_ratio`" 0 0 0
"3641" "XLB_FCHI_price_ratio" 0 0 0
"3642" "`XAX_ZC=F_rsi14_ratio`" 0 0 0
"3643" "BVSP_GSPTSE_price_ratio" 0 0 0
"3644" "`XLP_SB=F_price_ratio`" 0 0 0
"3645" "`ZS=F_NZ50_rsi14_ratio`" 0 0 0
"3646" "`CL=F_TLT_rsi14_ratio`" 0 0 0
"3647" "`AXJO_GC=F_rsi14_ratio`" 0 0 0
"3648" "`FCHI_RB=F_rsi14_ratio`" 0 0 0
"3649" "KS11_IEF_rsi14_ratio" 0 0 0
"3650" "`XLV_GF=F_price_ratio`" 0 0 0
"3651" "`ZC=F_XHB_price_ratio`" 0 0 0
"3652" "`GF=F_IEF_price_ratio`" 0 0 0
"3653" "XLU_IXIC_price_ratio" 0 0 0
"3654" "IRX_TNX_rsi14_ratio" 0 0 0
"3655" "AXJO_000001.SS_rsi14_ratio" 0 0 0
"3656" "MERV_JKSE_price_ratio" 0 0 0
"3657" "BSESN_TNX_rsi14_ratio" 0 0 0
"3658" "`HO=F_SHY_rsi14_ratio`" 0 0 0
"3659" "XLI_IRX_price_ratio" 0 0 0
