"Feature" "Gain" "Cover" "Frequency"
"2246" "`LE=F_XHB_rsi14_ratio`" 0 0.001 0.001
"2247" "`XLI_GC=F_rsi14_ratio`" 0 0 0
"2248" "`KLSE_GF=F_rsi14_ratio`" 0 0 0
"2249" "SI.F_smacross" 0 0 0
"2250" "`CT=F_TYX_rsi14_ratio`" 0 0 0
"2251" "`N225_ZL=F_rsi14_ratio`" 0 0 0
"2252" "`AORD_NG=F_rsi14_ratio`" 0 0 0
"2253" "N100_AORD_rsi14_ratio" 0 0 0.001
"2254" "XLE_TLT_rsi14_ratio" 0 0 0
"2255" "FVX_KS11_price_ratio" 0 0 0
"2256" "`XLF_KE=F_rsi14_ratio`" 0 0 0
"2257" "`ZC=F_RB=F_rsi14_ratio`" 0 0 0
"2258" "FCHI_TNX_rsi14_ratio" 0 0 0.001
"2259" "KS11_SHY_rsi14_ratio" 0 0.001 0
"2260" "`FCHI_SI=F_rsi14_ratio`" 0 0 0
"2261" "`BVSP_KE=F_price_ratio`" 0 0 0
"2262" "RUT_GSPC_rsi14_ratio" 0 0.001 0.001
"2263" "XLU_GDAXI_price_ratio" 0 0 0
"2264" "TNX_FTSE_price_ratio" 0 0 0
"2265" "`KLSE_NG=F_rsi14_ratio`" 0 0 0
"2266" "`RUT_HE=F_price_ratio`" 0 0 0
"2267" "FCHI_JKSE_price_ratio" 0 0 0
"2268" "MXX_FVX_rsi14_ratio" 0 0 0
"2269" "`XLY_CC=F_rsi14_ratio`" 0 0 0
"2270" "`GC=F_HE=F_price_ratio`" 0 0 0
"2271" "`CL=F_OJ=F_price_ratio`" 0 0 0
"2272" "XAX_FVX_price_ratio" 0 0 0
"2273" "`XLF_ZM=F_rsi14_ratio`" 0 0 0
"2274" "TWII_TLT_price_ratio" 0 0 0
"2275" "IXIC_FCHI_price_ratio" 0 0 0
"2276" "`XLV_GC=F_rsi14_ratio`" 0 0.001 0
"2277" "`DJI_CT=F_price_ratio`" 0 0 0
"2278" "`GSPC_OJ=F_rsi14_ratio`" 0 0.001 0
"2279" "`XLE_GC=F_rsi14_ratio`" 0 0 0
"2280" "GSPC_AXJO_price_ratio" 0 0 0
"2281" "KLSE_FTSE_rsi14_ratio" 0 0 0
"2282" "GSPTSE_smacross" 0 0 0
"2283" "`XLE_GC=F_price_ratio`" 0 0 0
"2284" "XLF_KLSE_price_ratio" 0 0 0
"2285" "`KLSE_GC=F_rsi14_ratio`" 0 0 0
"2286" "XLU_FVX_rsi14_ratio" 0 0 0
"2287" "`N225_SI=F_price_ratio`" 0 0 0
"2288" "`XLK_CT=F_rsi14_ratio`" 0 0 0
"2289" "`CC=F_ZM=F_price_ratio`" 0 0 0
"2290" "`FCHI_NG=F_rsi14_ratio`" 0 0 0
"2291" "`TYX_ZS=F_rsi14_ratio`" 0 0 0
"2292" "`XLF_ZL=F_price_ratio`" 0 0 0
"2293" "`000001.SS_RB=F_price_ratio`" 0 0 0
"2294" "`MXX_HG=F_price_ratio`" 0 0 0
"2295" "XLI_IEF_price_ratio" 0 0 0
"2296" "`STI_GF=F_rsi14_ratio`" 0 0 0
"2297" "`TWII_RB=F_rsi14_ratio`" 0 0 0
"2298" "`HG=F_GF=F_rsi14_ratio`" 0 0 0
"2299" "`MXX_OJ=F_price_ratio`" 0 0 0
"2300" "STI_XHB_rsi14_ratio" 0 0 0
"2301" "VIX_N225_rsi14_ratio" 0 0 0
"2302" "XLF_TNX_rsi14_ratio" 0 0 0
"2303" "`ZO=F_N225_rsi14_ratio`" 0 0 0
"2304" "`000001.SS_SHY_rsi14_ratio`" 0 0 0
"2305" "`TNX_ZL=F_price_ratio`" 0 0 0
"2306" "`HSI_ZM=F_rsi14_ratio`" 0 0 0
"2307" "`000001.SS_ZS=F_rsi14_ratio`" 0 0 0
"2308" "XLF_rsi14" 0 0 0
"2309" "XLU_VIX_rsi14_ratio" 0 0 0
"2310" "N100_IRX_price_ratio" 0 0 0
"2311" "FTSE_000001.SS_price_ratio" 0 0 0
"2312" "`XAX_SI=F_rsi14_ratio`" 0 0 0
"2313" "`AORD_ZS=F_price_ratio`" 0 0 0
"2314" "KS11_IEF_rsi14_ratio" 0 0 0
"2315" "KLSE_rsi14" 0 0 0
"2316" "`KC=F_SI=F_rsi14_ratio`" 0 0 0
"2317" "GDAXI_TLT_rsi14_ratio" 0 0 0
"2318" "`BFX_RB=F_rsi14_ratio`" 0 0 0
"2319" "`KC=F_JKSE_rsi14_ratio`" 0 0 0.001
"2320" "`FCHI_ZL=F_price_ratio`" 0 0 0
"2321" "`DJI_CL=F_rsi14_ratio`" 0 0 0
"2322" "XLI_TLT_price_ratio" 0 0 0
"2323" "KS11_N225_rsi14_ratio" 0 0 0
"2324" "FCHI_KS11_rsi14_ratio" 0 0 0
"2325" "NYA_MXX_rsi14_ratio" 0 0 0
"2326" "NYA_FTSE_price_ratio" 0 0 0
"2327" "`ZM=F_NG=F_price_ratio`" 0 0.001 0
"2328" "IXIC_FVX_price_ratio" 0 0 0
"2329" "`IRX_ZL=F_rsi14_ratio`" 0 0 0
"2330" "NYA_XLP_price_ratio" 0 0 0
"2331" "MXX_STI_rsi14_ratio" 0 0 0
"2332" "HSI_000001.SS_price_ratio" 0 0 0
"2333" "GSPC_TWII_rsi14_ratio" 0 0.001 0.001
"2334" "`BVSP_ZO=F_rsi14_ratio`" 0 0 0
"2335" "GSPC_IXIC_price_ratio" 0 0 0
"2336" "`XLV_ZR=F_rsi14_ratio`" 0 0 0
"2337" "`TYX_LE=F_price_ratio`" 0 0 0
"2338" "XLP_BFX_price_ratio" 0 0 0
"2339" "MERV_VIX_rsi14_ratio" 0 0 0
"2340" "XAX_TLT_rsi14_ratio" 0 0 0
"2341" "XLY_FTSE_rsi14_ratio" 0 0 0
"2342" "GDAXI_AXJO_rsi14_ratio" 0 0 0
"2343" "`CL=F_IEF_rsi14_ratio`" 0 0 0
"2344" "`GC=F_HE=F_rsi14_ratio`" 0 0 0
"2345" "`ZL=F_KE=F_price_ratio`" 0 0 0
"2346" "`XLY_SI=F_rsi14_ratio`" 0 0 0
"2347" "`FCHI_KC=F_price_ratio`" 0 0 0
"2348" "RUT_N100_price_ratio" 0 0 0
"2349" "`BFX_KE=F_rsi14_ratio`" 0 0 0
"2350" "`ZL=F_OJ=F_rsi14_ratio`" 0 0 0
"2351" "VIX_XHB_price_ratio" 0 0 0
"2352" "`GDAXI_ZC=F_rsi14_ratio`" 0 0 0
"2353" "`HG=F_RB=F_price_ratio`" 0 0 0.001
"2354" "`CT=F_GSPTSE_rsi14_ratio`" 0 0 0
"2355" "`XLF_OJ=F_price_ratio`" 0 0 0
"2356" "MERV_FVX_price_ratio" 0 0 0
"2357" "`AORD_KE=F_rsi14_ratio`" 0 0 0
"2358" "`MXX_ZM=F_rsi14_ratio`" 0 0 0
"2359" "`GSPTSE_ZC=F_price_ratio`" 0 0 0
"2360" "XLP_SHY_rsi14_ratio" 0 0 0
"2361" "`CC=F_ZO=F_price_ratio`" 0 0 0
"2362" "AORD_TNX_price_ratio" 0 0 0
"2363" "STI_KLSE_price_ratio" 0 0 0
"2364" "XLK_TWII_rsi14_ratio" 0 0 0
"2365" "`JKSE_NG=F_rsi14_ratio`" 0 0 0
"2366" "XLF_VIX_price_ratio" 0 0 0
"2367" "`XLV_ZM=F_rsi14_ratio`" 0 0 0
"2368" "`ZC=F_OJ=F_rsi14_ratio`" 0 0.001 0
"2369" "`GSPC_CL=F_rsi14_ratio`" 0 0 0
"2370" "`AORD_HG=F_rsi14_ratio`" 0 0 0
"2371" "`000001.SS_CL=F_price_ratio`" 0 0 0
"2372" "`ZR=F_TYX_rsi14_ratio`" 0 0 0
"2373" "IXIC_AXJO_rsi14_ratio" 0 0 0
"2374" "`NG=F_TLT_rsi14_ratio`" 0 0 0
"2375" "`ZL=F_SHY_rsi14_ratio`" 0 0 0
"2376" "`BSESN_KC=F_price_ratio`" 0 0.001 0
"2377" "STI_GSPTSE_price_ratio" 0 0 0
"2378" "XLV_VIX_rsi14_ratio" 0 0.001 0
"2379" "`IXIC_OJ=F_price_ratio`" 0 0 0
"2380" "XLK_KLSE_rsi14_ratio" 0 0 0
"2381" "HO.F_smacross" 0 0 0
"2382" "N100_AXJO_rsi14_ratio" 0 0 0
"2383" "`ZC=F_HO=F_rsi14_ratio`" 0 0 0
"2384" "RUT_GDAXI_price_ratio" 0 0 0
"2385" "`FTSE_ZL=F_rsi14_ratio`" 0 0 0
"2386" "AXJO_TWII_rsi14_ratio" 0 0 0
"2387" "XLV_GDAXI_rsi14_ratio" 0 0 0
"2388" "`BFX_RB=F_price_ratio`" 0 0 0
"2389" "`KS11_ZM=F_rsi14_ratio`" 0 0 0
"2390" "HSI_TLT_rsi14_ratio" 0 0 0
"2391" "GSPC_BSESN_price_ratio" 0 0 0
"2392" "BVSP_GSPTSE_price_ratio" 0 0 0
"2393" "XLY_TNX_price_ratio" 0 0 0
"2394" "`XLE_CT=F_rsi14_ratio`" 0 0.001 0.001
"2395" "MXX_SHY_rsi14_ratio" 0 0.001 0
"2396" "FCHI_IRX_rsi14_ratio" 0 0 0
"2397" "day_of_week3" 0 0 0
"2398" "XLV_FCHI_rsi14_ratio" 0 0 0
"2399" "`GC=F_RB=F_rsi14_ratio`" 0 0 0
"2400" "XLP_STI_rsi14_ratio" 0 0 0
"2401" "XLK_KS11_price_ratio" 0 0 0
"2402" "`IRX_HO=F_price_ratio`" 0 0 0
"2403" "HSI_KLSE_price_ratio" 0 0 0
"2404" "`MXX_KE=F_rsi14_ratio`" 0 0 0
"2405" "BSESN_TWII_rsi14_ratio" 0 0 0
"2406" "`XLI_LE=F_rsi14_ratio`" 0 0 0
"2407" "`SI=F_OJ=F_rsi14_ratio`" 0 0 0
"2408" "`KE=F_RB=F_price_ratio`" 0 0 0.001
"2409" "`SB=F_ZM=F_price_ratio`" 0 0 0
"2410" "`N100_ZC=F_price_ratio`" 0 0 0
"2411" "GF.F_rsi14" 0 0 0
"2412" "FTSE_N225_price_ratio" 0 0 0
"2413" "`NG=F_TLT_price_ratio`" 0 0 0
"2414" "`KS11_ZC=F_price_ratio`" 0 0 0
"2415" "`KC=F_KE=F_price_ratio`" 0 0 0
"2416" "XLP_000001.SS_price_ratio" 0 0 0
"2417" "`ZO=F_HG=F_rsi14_ratio`" 0 0 0
"2418" "N225_000001.SS_price_ratio" 0 0 0
"2419" "`CT=F_HO=F_price_ratio`" 0 0 0
"2420" "`HG=F_HE=F_rsi14_ratio`" 0 0 0
"2421" "`HSI_CT=F_price_ratio`" 0 0 0
"2422" "XLY_BFX_rsi14_ratio" 0 0 0.001
"2423" "XLB_TNX_rsi14_ratio" 0 0 0
"2424" "VIX_IEF_rsi14_ratio" 0 0 0.001
"2425" "XLF_FTSE_price_ratio" 0 0 0
"2426" "XLI_VIX_rsi14_ratio" 0 0 0
"2427" "`NG=F_NZ50_rsi14_ratio`" 0 0 0
"2428" "`XAX_ZO=F_rsi14_ratio`" 0 0 0
"2429" "`NG=F_LE=F_price_ratio`" 0 0 0
"2430" "MXX_000001.SS_rsi14_ratio" 0 0 0
"2431" "`N100_ZR=F_rsi14_ratio`" 0 0 0
"2432" "XLF_KS11_price_ratio" 0 0 0
"2433" "`KS11_HO=F_rsi14_ratio`" 0 0 0
"2434" "XLF_IRX_rsi14_ratio" 0 0 0
"2435" "AORD_BVSP_price_ratio" 0 0 0
"2436" "`ZR=F_KC=F_price_ratio`" 0 0 0
"2437" "FVX_TYX_rsi14_ratio" 0 0 0
"2438" "XLK_FCHI_rsi14_ratio" 0 0 0
"2439" "`XLU_GF=F_price_ratio`" 0 0 0
"2440" "`AXJO_ZR=F_rsi14_ratio`" 0 0 0
"2441" "`CT=F_GC=F_price_ratio`" 0 0 0
"2442" "IXIC_SHY_rsi14_ratio" 0 0 0
"2443" "`N100_OJ=F_rsi14_ratio`" 0 0 0
"2444" "BFX_NZ50_price_ratio" 0 0 0
"2445" "FCHI_smacross" 0 0 0
"2446" "TNX_KS11_price_ratio" 0 0 0
"2447" "GSPC_KS11_rsi14_ratio" 0 0 0
"2448" "TWII_NZ50_rsi14_ratio" 0 0 0
"2449" "`ZO=F_NG=F_price_ratio`" 0 0 0
"2450" "`ZR=F_IEF_rsi14_ratio`" 0 0 0
"2451" "`GC=F_KE=F_price_ratio`" 0 0 0
"2452" "`HSI_HE=F_rsi14_ratio`" 0 0 0
"2453" "`ZS=F_OJ=F_price_ratio`" 0 0 0
"2454" "`STI_KC=F_rsi14_ratio`" 0 0 0.001
"2455" "XAX_XLY_rsi14_ratio" 0 0 0
"2456" "`KE=F_HE=F_price_ratio`" 0 0 0
"2457" "`000001.SS_ZM=F_price_ratio`" 0 0 0
"2458" "GSPTSE_IEF_price_ratio" 0 0 0
"2459" "`HO=F_HE=F_rsi14_ratio`" 0 0 0
"2460" "`MERV_NG=F_rsi14_ratio`" 0 0 0.001
"2461" "`N100_ZS=F_rsi14_ratio`" 0 0 0
"2462" "`N100_ZC=F_rsi14_ratio`" 0 0 0
"2463" "`TYX_GC=F_rsi14_ratio`" 0 0 0
"2464" "XLE_STI_price_ratio" 0 0 0
"2465" "JKSE_XHB_rsi14_ratio" 0 0 0
"2466" "`XLE_ZM=F_price_ratio`" 0 0 0
"2467" "`GDAXI_GC=F_rsi14_ratio`" 0 0 0
"2468" "`KLSE_ZS=F_price_ratio`" 0 0 0
"2469" "IRX_XHB_rsi14_ratio" 0 0 0
"2470" "`XAX_HE=F_price_ratio`" 0 0 0
"2471" "`ZM=F_ZS=F_price_ratio`" 0 0 0
"2472" "AXJO_GSPTSE_rsi14_ratio" 0 0 0
"2473" "`XLV_ZM=F_price_ratio`" 0 0 0
"2474" "STI_HSI_rsi14_ratio" 0 0 0
"2475" "STI_VIX_price_ratio" 0 0 0
"2476" "`XLE_KC=F_rsi14_ratio`" 0 0 0
"2477" "`AORD_ZL=F_rsi14_ratio`" 0 0 0
"2478" "`CT=F_HG=F_price_ratio`" 0 0 0
"2479" "`KC=F_FVX_rsi14_ratio`" 0 0 0
"2480" "`ZR=F_TYX_price_ratio`" 0 0 0
"2481" "`GSPTSE_HE=F_rsi14_ratio`" 0 0 0
"2482" "XLV_FVX_rsi14_ratio" 0 0 0.001
"2483" "BSESN_GSPTSE_price_ratio" 0 0 0
"2484" "`FCHI_RB=F_price_ratio`" 0 0 0
"2485" "`XLK_CT=F_price_ratio`" 0 0 0
"2486" "HSI_SHY_rsi14_ratio" 0 0 0.001
"2487" "`TYX_HG=F_price_ratio`" 0 0 0
"2488" "N225_XHB_rsi14_ratio" 0 0 0.001
"2489" "`MERV_LE=F_rsi14_ratio`" 0 0 0.001
"2490" "XLF_MXX_price_ratio" 0 0 0
"2491" "N225_JKSE_price_ratio" 0 0 0
"2492" "`HSI_SB=F_price_ratio`" 0 0 0
"2493" "`XLE_ZC=F_price_ratio`" 0 0 0
"2494" "AORD_GDAXI_rsi14_ratio" 0 0 0
"2495" "`STI_HE=F_price_ratio`" 0 0 0
"2496" "IXIC_HSI_rsi14_ratio" 0 0 0.001
"2497" "`TYX_ZM=F_price_ratio`" 0 0 0
"2498" "`NG=F_SHY_rsi14_ratio`" 0 0 0
"2499" "`ZR=F_KE=F_price_ratio`" 0 0 0
"2500" "IRX_GSPTSE_rsi14_ratio" 0 0 0
"2501" "`KC=F_HO=F_price_ratio`" 0 0 0
"2502" "`KC=F_XHB_rsi14_ratio`" 0 0 0
"2503" "FVX_FTSE_rsi14_ratio" 0 0 0
"2504" "TWII_KS11_price_ratio" 0 0 0
"2505" "`TYX_ZM=F_rsi14_ratio`" 0 0 0
"2506" "XAX_SHY_rsi14_ratio" 0 0 0.001
"2507" "NYA_XHB_price_ratio" 0 0 0
"2508" "XLK_N225_rsi14_ratio" 0 0 0
"2509" "`TWII_ZS=F_rsi14_ratio`" 0 0 0
"2510" "XLI_BSESN_price_ratio" 0 0 0
"2511" "`FTSE_OJ=F_rsi14_ratio`" 0 0 0
"2512" "`AXJO_OJ=F_rsi14_ratio`" 0 0 0
"2513" "N100_IEF_price_ratio" 0 0 0
"2514" "XLI_XHB_price_ratio" 0 0 0
"2515" "`ZR=F_OJ=F_price_ratio`" 0 0 0
"2516" "`KC=F_ZL=F_price_ratio`" 0 0 0
"2517" "`XAX_ZC=F_rsi14_ratio`" 0 0 0
"2518" "`FCHI_GF=F_rsi14_ratio`" 0 0 0
"2519" "XLU_000001.SS_rsi14_ratio" 0 0 0
"2520" "GSPC_KS11_price_ratio" 0 0 0
"2521" "XLP_AXJO_price_ratio" 0 0 0
"2522" "XLE_XLU_rsi14_ratio" 0 0 0
"2523" "`ZR=F_ZO=F_price_ratio`" 0 0 0
"2524" "TYX_000001.SS_price_ratio" 0 0 0
"2525" "`JKSE_SB=F_price_ratio`" 0 0 0
"2526" "RUT_KLSE_price_ratio" 0 0.001 0
"2527" "`CL=F_NG=F_rsi14_ratio`" 0 0 0
"2528" "XLI_STI_rsi14_ratio" 0 0 0.001
"2529" "JKSE_smacross" 0 0 0
"2530" "`ZC=F_KE=F_price_ratio`" 0 0 0
"2531" "AORD_TYX_rsi14_ratio" 0 0 0
"2532" "`KS11_ZM=F_price_ratio`" 0 0 0
"2533" "`CT=F_NG=F_rsi14_ratio`" 0 0 0
"2534" "RUT_STI_rsi14_ratio" 0 0 0.001
"2535" "`NYA_ZR=F_rsi14_ratio`" 0 0.001 0
"2536" "`TYX_GC=F_price_ratio`" 0 0 0
"2537" "`CC=F_SI=F_rsi14_ratio`" 0 0 0.001
"2538" "BSESN_N225_price_ratio" 0 0 0
"2539" "MXX_KLSE_price_ratio" 0 0 0
"2540" "`XAX_KE=F_price_ratio`" 0 0 0
"2541" "`CC=F_FTSE_rsi14_ratio`" 0 0 0
"2542" "BVSP_KS11_price_ratio" 0 0 0
"2543" "AORD_VIX_rsi14_ratio" 0 0 0
"2544" "DJI_smacross" 0 0 0
"2545" "`FCHI_RB=F_rsi14_ratio`" 0 0 0
"2546" "XLK_AORD_rsi14_ratio" 0 0 0
"2547" "`XLY_HE=F_rsi14_ratio`" 0 0 0
"2548" "RUT_MXX_price_ratio" 0 0 0
"2549" "N100_GSPTSE_price_ratio" 0 0 0
"2550" "`KC=F_KLSE_price_ratio`" 0 0 0
"2551" "XLP_SHY_price_ratio" 0 0 0
"2552" "XLF_BVSP_price_ratio" 0 0 0
"2553" "`GSPC_SB=F_rsi14_ratio`" 0 0 0
"2554" "`AXJO_ZL=F_rsi14_ratio`" 0 0 0
"2555" "FCHI_SHY_rsi14_ratio" 0 0 0
"2556" "XLB_BFX_price_ratio" 0 0 0
"2557" "`CT=F_XHB_rsi14_ratio`" 0 0 0
"2558" "`XLV_ZR=F_price_ratio`" 0 0 0
"2559" "XLP_FTSE_price_ratio" 0 0 0
"2560" "AXJO_MERV_rsi14_ratio" 0 0 0
"2561" "`XLP_SB=F_rsi14_ratio`" 0 0 0
"2562" "`GSPTSE_ZM=F_rsi14_ratio`" 0 0 0
"2563" "XLY_FVX_rsi14_ratio" 0 0 0.001
"2564" "HSI_XHB_price_ratio" 0 0 0
"2565" "`AXJO_LE=F_price_ratio`" 0 0 0
"2566" "IXIC_MERV_rsi14_ratio" 0 0.001 0
"2567" "`ZR=F_000001.SS_rsi14_ratio`" 0 0 0
"2568" "BFX_SHY_rsi14_ratio" 0 0 0
"2569" "RUT_VIX_rsi14_ratio" 0 0 0
"2570" "ZM.F_smacross" 0 0 0
"2571" "TNX_JKSE_price_ratio" 0 0 0
"2572" "`HG=F_NZ50_price_ratio`" 0 0 0
"2573" "TYX_rsi14" 0 0 0
"2574" "KLSE_KS11_price_ratio" 0 0 0
"2575" "`GF=F_IEF_rsi14_ratio`" 0 0 0
"2576" "`KLSE_ZL=F_rsi14_ratio`" 0 0 0
"2577" "`RB=F_SHY_rsi14_ratio`" 0 0 0
"2578" "`XLI_ZO=F_rsi14_ratio`" 0 0 0
"2579" "`SB=F_ZC=F_rsi14_ratio`" 0 0 0
"2580" "`CT=F_SHY_rsi14_ratio`" 0 0 0.001
"2581" "NYA_N225_price_ratio" 0 0 0
"2582" "`BSESN_CL=F_rsi14_ratio`" 0 0 0.001
"2583" "`BSESN_LE=F_rsi14_ratio`" 0 0 0
"2584" "fvx_tyx" 0 0 0
"2585" "`FCHI_HE=F_price_ratio`" 0 0 0
"2586" "XLK_IXIC_price_ratio" 0 0 0
"2587" "`IXIC_ZC=F_rsi14_ratio`" 0 0 0
"2588" "VIX_FVX_rsi14_ratio" 0 0 0
"2589" "`JKSE_HG=F_rsi14_ratio`" 0 0 0.001
"2590" "`XLE_ZO=F_price_ratio`" 0 0 0
"2591" "GSPTSE_XHB_price_ratio" 0 0 0
"2592" "`IXIC_ZM=F_rsi14_ratio`" 0 0 0
"2593" "NZ50_XHB_price_ratio" 0 0 0
"2594" "`DJI_KE=F_price_ratio`" 0 0 0
"2595" "`AORD_ZC=F_price_ratio`" 0 0 0
"2596" "XLE_000001.SS_price_ratio" 0 0 0
"2597" "`CC=F_SHY_price_ratio`" 0 0 0
"2598" "`TWII_LE=F_rsi14_ratio`" 0 0 0
"2599" "`CT=F_KC=F_price_ratio`" 0 0 0
"2600" "`IXIC_SB=F_price_ratio`" 0 0 0
"2601" "`SB=F_ZS=F_price_ratio`" 0 0 0
"2602" "`CC=F_N225_price_ratio`" 0 0 0
"2603" "`MXX_HO=F_price_ratio`" 0 0 0
"2604" "`GSPC_HO=F_rsi14_ratio`" 0 0 0
"2605" "`FVX_ZL=F_rsi14_ratio`" 0 0 0
"2606" "`GSPC_LE=F_rsi14_ratio`" 0 0 0
"2607" "XAX_XLI_rsi14_ratio" 0 0 0
"2608" "DJI_FVX_rsi14_ratio" 0 0 0
"2609" "`KLSE_NG=F_price_ratio`" 0 0 0
"2610" "`ZR=F_IRX_price_ratio`" 0 0 0
"2611" "XLP_N225_rsi14_ratio" 0 0 0.001
"2612" "`GSPTSE_GC=F_rsi14_ratio`" 0 0 0.001
"2613" "`GSPC_CC=F_rsi14_ratio`" 0 0 0
"2614" "AORD_JKSE_price_ratio" 0 0 0
"2615" "IRX_TYX_rsi14_ratio" 0 0 0
"2616" "TWII_SHY_price_ratio" 0 0 0
"2617" "XLY_FVX_price_ratio" 0 0 0
"2618" "`VIX_KE=F_price_ratio`" 0 0 0
"2619" "`ZM=F_RB=F_price_ratio`" 0 0 0
"2620" "`CT=F_TWII_rsi14_ratio`" 0 0 0
"2621" "GDAXI_IRX_price_ratio" 0 0 0
"2622" "`JKSE_HG=F_price_ratio`" 0 0 0
"2623" "RUT_AXJO_rsi14_ratio" 0 0 0
"2624" "`TNX_ZC=F_price_ratio`" 0 0.001 0
"2625" "`GC=F_TLT_rsi14_ratio`" 0 0 0
"2626" "`XLY_HG=F_rsi14_ratio`" 0 0 0
"2627" "XLK_AXJO_rsi14_ratio" 0 0 0
"2628" "`ZO=F_GC=F_rsi14_ratio`" 0 0 0.001
"2629" "`MXX_ZO=F_rsi14_ratio`" 0 0 0
"2630" "`AORD_HE=F_rsi14_ratio`" 0 0 0
"2631" "`KS11_RB=F_price_ratio`" 0 0 0
"2632" "DJI_GSPC_price_ratio" 0 0 0
"2633" "N100_XHB_price_ratio" 0 0 0
"2634" "`N225_GF=F_rsi14_ratio`" 0 0 0
"2635" "XLY_BSESN_rsi14_ratio" 0 0 0
"2636" "ZR.F_smacross" 0 0 0
"2637" "`KS11_ZS=F_rsi14_ratio`" 0 0 0
"2638" "BVSP_IRX_price_ratio" 0 0 0
"2639" "`CT=F_JKSE_rsi14_ratio`" 0 0 0.001
"2640" "`XLU_LE=F_price_ratio`" 0 0 0
"2641" "MXX_VIX_rsi14_ratio" 0 0 0
"2642" "`IXIC_NG=F_rsi14_ratio`" 0 0 0
"2643" "`XLB_GC=F_rsi14_ratio`" 0 0 0
"2644" "XAX_AXJO_rsi14_ratio" 0 0 0
"2645" "KLSE_IEF_rsi14_ratio" 0 0 0
"2646" "`XLP_KE=F_rsi14_ratio`" 0 0 0.001
"2647" "`VIX_GF=F_rsi14_ratio`" 0 0 0
"2648" "`N100_ZO=F_price_ratio`" 0 0 0
"2649" "FCHI_000001.SS_rsi14_ratio" 0 0 0
"2650" "`TWII_SB=F_rsi14_ratio`" 0 0 0
"2651" "`MXX_NG=F_price_ratio`" 0 0 0
"2652" "`CC=F_IEF_price_ratio`" 0 0 0
"2653" "XLF_XLP_price_ratio" 0 0 0
"2654" "`ZR=F_GC=F_price_ratio`" 0 0 0
"2655" "`XLP_ZM=F_rsi14_ratio`" 0 0 0
"2656" "N100_000001.SS_price_ratio" 0 0 0
"2657" "`FTSE_SB=F_rsi14_ratio`" 0 0 0
"2658" "XLB_XLV_rsi14_ratio" 0 0 0
"2659" "IXIC_NZ50_rsi14_ratio" 0 0 0
"2660" "XLI_FCHI_rsi14_ratio" 0 0 0
"2661" "FCHI_GSPTSE_price_ratio" 0 0 0
"2662" "`XLV_HE=F_rsi14_ratio`" 0 0 0
"2663" "XAX_TNX_rsi14_ratio" 0 0 0
"2664" "XLE_XLF_price_ratio" 0 0 0
"2665" "`HO=F_SHY_price_ratio`" 0 0 0
"2666" "`BFX_ZS=F_price_ratio`" 0 0 0
"2667" "`FCHI_HG=F_price_ratio`" 0 0 0
"2668" "AXJO_SHY_rsi14_ratio" 0 0 0
"2669" "BFX_KLSE_price_ratio" 0 0 0
"2670" "VIX_TWII_price_ratio" 0 0 0
"2671" "`FTSE_SB=F_price_ratio`" 0 0 0
"2672" "nth_wday_month2th_6_of_1" 0 0 0
"2673" "DJI_KS11_rsi14_ratio" 0 0 0
"2674" "STI_BSESN_rsi14_ratio" 0 0 0
"2675" "XLI_AORD_rsi14_ratio" 0 0 0
"2676" "`AORD_GC=F_rsi14_ratio`" 0 0 0
"2677" "`CT=F_ZM=F_price_ratio`" 0 0 0
"2678" "`GDAXI_ZS=F_price_ratio`" 0 0 0
"2679" "AORD_BFX_price_ratio" 0 0 0
"2680" "MXX_TLT_price_ratio" 0 0 0
"2681" "`XLY_GF=F_rsi14_ratio`" 0 0 0
"2682" "XLI_XLU_rsi14_ratio" 0 0 0
"2683" "`TWII_CL=F_price_ratio`" 0 0 0
"2684" "XLP_XHB_rsi14_ratio" 0 0 0.001
"2685" "`HO=F_HE=F_price_ratio`" 0 0 0
"2686" "MXX_GSPTSE_rsi14_ratio" 0 0 0.001
"2687" "`KLSE_ZC=F_rsi14_ratio`" 0 0 0
"2688" "`SB=F_KE=F_rsi14_ratio`" 0 0 0
"2689" "`GDAXI_ZR=F_price_ratio`" 0 0 0
"2690" "`N225_HO=F_price_ratio`" 0 0 0
"2691" "IXIC_TWII_rsi14_ratio" 0 0 0
"2692" "XLE_XLV_price_ratio" 0 0 0
"2693" "`KLSE_CL=F_rsi14_ratio`" 0 0 0
"2694" "`BFX_KC=F_price_ratio`" 0 0 0
"2695" "`XLY_ZS=F_rsi14_ratio`" 0 0 0
"2696" "`GC=F_HO=F_rsi14_ratio`" 0 0 0
"2697" "`KLSE_ZC=F_price_ratio`" 0 0 0
"2698" "TYX_GSPTSE_rsi14_ratio" 0 0 0
"2699" "HSI_N225_rsi14_ratio" 0 0 0
"2700" "`FVX_HE=F_rsi14_ratio`" 0 0 0
"2701" "IRX_XHB_price_ratio" 0 0 0
"2702" "`DJI_KE=F_rsi14_ratio`" 0 0 0
"2703" "IXIC_000001.SS_rsi14_ratio" 0 0 0
"2704" "`HG=F_GF=F_price_ratio`" 0 0 0
"2705" "`TYX_ZO=F_price_ratio`" 0 0 0
"2706" "NYA_DJI_price_ratio" 0 0 0
"2707" "`GSPTSE_HE=F_price_ratio`" 0 0 0
"2708" "`DJI_HG=F_rsi14_ratio`" 0 0 0
"2709" "SHY_smacross" 0 0 0
